sentences,sentiment
"[1, 50, 26, 38, 111, 10288, 8, 297, 23, 4, 425, 7, 4, 9576, 78, 6076, 15, 13, 92, 124, 121, 8, 895, 13, 80, 135, 14, 151, 133, 9, 6, 20, 15, 166, 72, 196, 18, 4, 4640, 7, 4, 6076, 4320, 75, 343, 8, 202, 46, 11, 10075, 396, 25, 124, 4, 663, 19, 1354, 40069, 335, 6, 1165, 823, 997, 6076, 10, 10, 6076, 9, 6, 1179, 20, 209, 4, 3638, 3156, 7, 3159, 31, 7, 4, 171, 189, 102, 11, 1136, 153, 15, 7477, 4, 2398, 7, 2039, 4, 1019, 9, 29361, 5, 15731, 21218, 4, 1737, 26, 714, 1765, 54, 84, 521, 187, 10785, 5, 4003, 98, 34, 4, 5202, 1930, 79802, 4, 603, 9, 53, 7461, 74, 3766, 36602, 452, 10, 10, 4, 6509, 114, 1160, 450, 1548, 369, 150, 2071, 56, 5, 576, 34197, 237, 4, 22, 408, 98, 164, 334, 8, 81, 36, 759, 187, 5, 858, 366, 6, 7566, 5851, 1098, 98, 31, 34, 31, 14, 5851, 739, 8, 30, 1138, 5155, 3379, 34477, 37, 16, 1343, 5482, 34, 372, 5, 3607, 34, 349, 11, 312, 396, 19, 14796, 251, 6428, 4, 372, 895, 5611, 629, 4320, 27715, 68, 4740, 34477, 186, 40, 4, 578, 1781, 64, 439, 9, 17, 1942, 105, 7132, 11, 9794, 153, 34477, 100, 28, 1194, 27, 1267, 8, 168, 4301, 5, 2252, 38, 7593, 5664, 8319, 133, 316, 9, 6, 1781, 10, 10, 1977, 439, 31, 11, 661, 8, 28, 101, 281, 7, 836, 137, 149, 6076, 25, 28, 8, 1779, 6, 635, 11, 63, 6, 312, 396, 5155, 9, 2250, 7, 1575, 628, 16938, 10115, 92, 471, 83, 2344, 54, 36, 2071, 56, 36, 471, 83, 922, 55352, 10115, 240, 24, 6, 394, 284, 21, 4, 229, 34, 57, 329, 74, 689, 927, 408, 90, 5, 4, 360, 7, 4, 177, 164, 8, 81, 21, 2039, 5, 97, 46, 7177, 4865, 4, 45750, 524, 11, 363, 115, 8, 323, 11, 17913, 9, 262, 6818, 91, 16066, 11, 4, 4144, 1338, 8, 79, 41, 11, 6, 9595, 1735, 43, 159, 6, 4812, 836, 136, 854, 8, 532, 210, 721, 6, 9595, 1735, 8, 6, 14796, 251, 1073, 43, 88, 45, 14286, 152, 384, 25, 238, 24, 235, 40, 656, 6, 117, 13597, 10, 10, 4, 1179, 11, 6076, 5350, 11, 419, 8, 9243, 328, 19, 6, 78300, 2377, 1977, 439, 612, 107, 4, 1057, 695, 197, 14, 62, 30, 6, 1193, 1459, 8, 28, 23, 4, 419, 7, 294, 871, 27641, 84, 11, 4, 393, 19, 893, 11128, 1044, 5, 606, 45, 24, 305, 12, 43, 93, 72, 594, 89, 6, 232, 19, 6, 2377, 15, 3380, 27, 436, 393, 587, 27, 523, 5, 4371, 70, 847, 38, 32636, 209, 16349, 27, 62849, 23, 11849, 42, 8915, 95, 174, 348, 4, 183, 4, 19644, 455, 127, 279, 29, 70, 40152, 5, 27, 523, 26, 23, 27, 957, 10, 10, 24, 64, 9, 4, 20, 78, 12, 218, 60, 252, 37, 4, 455, 9, 4, 477, 1009, 9, 53, 3374, 74, 20606, 54, 335, 24, 8095, 129, 419, 335, 15121, 95, 18631, 95, 3165, 18, 4, 8525, 6389, 81, 24, 106, 14, 20, 60, 48, 335, 584, 23, 14796, 251, 169, 142, 233, 334, 8, 81, 490, 30, 1264, 25, 122]",0
"[1, 14, 20, 9, 43, 87, 45, 441, 39, 454, 8, 4, 130, 335, 210, 2146, 30, 33, 4, 1289, 7, 129, 2224, 469, 4, 436, 20, 11, 61, 652, 14, 20, 9, 545, 2184, 34, 4, 1418, 10, 10, 7518, 3675, 950, 83, 4, 217, 7, 4, 73, 4415, 2527, 2232, 232, 12362, 4055, 295, 19, 90, 488, 11459, 166, 6, 87, 1267, 17, 4314, 9669, 5, 95, 308, 10947, 31, 7, 4, 118, 354, 207, 110, 7, 90, 17, 6, 1019, 10, 10, 5, 4, 192, 15, 5451, 7, 4, 20, 304, 273, 33, 6, 2527, 19, 6, 226, 176, 7, 78, 493, 23, 12, 166, 96, 18, 6, 176, 7, 206, 10, 10, 530, 20]",1
"[1, 49, 1418, 258, 14, 22, 3752, 21, 18, 72, 50, 16, 195, 52, 1285, 5, 8715, 8, 3083, 14, 1384, 18, 463, 4, 5341, 1123, 5, 9624, 109, 7, 4, 577, 9, 4, 131, 5926, 7, 4, 22, 400, 45274, 4, 4434, 1409, 7, 4, 956, 5, 10739, 10, 10, 4, 22, 9, 368, 7, 204, 1008, 5, 105, 5, 4, 477, 3746, 9, 24, 727, 13, 421, 12, 2856, 825, 345, 96, 10, 10, 34, 4, 96, 111, 857, 207, 332, 760, 4, 1134, 361, 7, 328, 5, 428, 21, 4, 2492, 13, 219, 617, 23, 4, 27589, 248, 2630, 133, 11, 3875, 16, 11, 368, 3335, 10, 10]",1
"[1, 38, 4287, 7867, 280, 3431, 15, 29, 7893, 27, 5040, 324, 23, 374, 4543, 1711, 865, 8154, 8, 30, 27, 86, 792, 22, 259, 871, 126, 110, 6, 117, 936, 446, 865, 6063, 694, 618, 89, 9508, 15, 2590, 9, 13, 384, 51, 166, 14, 31, 15, 76, 53, 1731, 73, 95, 174, 865, 6063, 152, 1470, 15, 13903, 232, 150, 127, 12, 10, 10, 18, 31, 8, 6685, 618, 138, 865, 8154, 9, 165, 1192, 290, 6, 1543, 31, 215, 377, 51, 4, 3090, 71, 40, 18, 1846, 7, 78, 189, 6, 2068, 15, 32, 21, 301, 7141, 8, 503, 5, 4543, 438, 17, 75, 697, 12, 9603, 8424, 2094, 15931, 5, 4, 3077, 62, 45171, 4, 1397, 5759, 7, 4, 590, 1604, 1964, 3579, 194, 15962, 2050, 153, 5, 233, 2602, 7328, 489, 5650, 16, 32, 99, 532, 1887, 18, 45, 205, 52, 691, 12041, 4, 1288, 3466, 24, 316, 1443, 19, 4, 211, 2541, 865, 8154, 10, 10, 5, 13, 482, 14, 9, 4, 173, 121, 13, 1260, 4, 172, 2591, 863, 39, 8343, 85, 865, 1554, 39, 4, 236, 1673, 153, 2659, 38, 49, 243, 7, 1704, 33, 6, 3478, 4557, 26990, 316, 11, 1682, 1587, 98, 83, 2120, 1889, 1145, 37, 140, 23, 6, 6063, 17261, 49, 7, 4, 91, 2943, 246, 1984, 599, 139, 7, 4, 3090, 4, 86, 891, 234, 26, 22081, 19, 4, 91, 2094, 4413, 3958, 25, 100, 838, 3958, 15, 387, 25, 124, 15, 14, 218, 43, 6, 364, 352, 865, 509, 14, 9, 6, 4543, 1242, 69866, 18694, 958, 3791, 701, 2975, 116, 8, 140, 187, 5, 15, 271, 5649, 18, 443, 13903, 15, 232, 9, 371, 4, 2468, 7, 4, 314, 10, 10, 4, 192, 15, 4287, 7867, 615, 7893, 865, 8154, 8, 30, 15, 1731, 8, 865, 6063, 16264, 72, 8, 57, 130, 13, 384, 66, 199, 26, 601, 640, 23, 4065, 21, 95, 174, 38, 9, 7298, 1145, 38, 540, 4287, 7867, 9, 11, 4, 1169, 7, 72334, 34, 5040, 6, 20, 14, 78, 62, 57, 824, 30, 6, 368, 5154, 2838, 21, 443, 7867, 1407, 27, 1565, 743, 178, 49, 52, 154, 1597, 5650, 4, 96, 12, 16, 981, 8, 30, 4960, 5753, 5, 1149, 558, 8295, 4287, 7867, 18, 259, 2987, 1238, 2640, 3090, 503, 189, 25278, 53203, 2601, 144, 30, 33, 4, 350, 7, 129, 1029, 17, 18, 865, 8154, 48, 335, 6, 25340, 37, 188, 1100, 6115, 187, 4523, 95, 31677, 62, 30, 4, 404, 58, 8, 1261, 56, 709, 158]",1
"[1, 11, 101, 612, 7, 108, 25, 70, 169, 4577, 1935, 17, 6, 565, 1295, 632, 2801, 4675, 17, 6, 7469, 5049, 7978, 3652, 5830, 17, 6, 11881, 8371, 5, 4, 522, 22765, 1468, 830, 5191, 17, 4, 1185, 134, 26, 4, 2110, 7, 555, 134, 689, 70, 297, 11, 68, 1666, 5, 36, 28, 224, 38, 400, 195, 15, 8, 67, 98, 395, 98, 174, 6871, 23, 4896, 51, 6, 2143, 1617, 15, 308, 11403, 6, 1300, 33, 397, 6, 176, 7, 1310, 46, 7, 6, 117, 206, 526, 14, 7468, 14467, 708, 4675, 1030, 8, 401, 39, 170, 120, 4, 350, 1935, 287, 6, 117, 53, 1137, 74, 27, 633, 3903, 206, 1737, 5830, 9, 34, 505, 11617, 1356, 5, 7737, 5, 31, 214, 6, 281, 7, 4, 254, 4586, 7, 4, 1357, 15, 9, 1375, 8, 27, 109, 2451, 21179, 458, 408, 6, 281, 7, 4, 10735, 7, 4, 194, 1749, 704, 121, 4, 65, 304, 273, 137, 82, 112, 4691, 195, 8, 123, 89, 6, 20079, 7105, 70, 7147, 6, 6109, 653, 7, 114, 11, 1130, 4, 114, 1299, 26, 350, 2501, 5, 31, 7, 4, 85, 87, 1299, 11, 14, 20, 9, 15, 49, 7, 4, 696, 105, 165, 511, 17, 48, 36, 28, 4081, 12, 218, 400, 15, 1403, 105, 40, 6933, 33901, 28, 53, 4081, 74, 68, 33228, 9741, 21, 19, 6, 167, 17, 1393, 17, 11403, 25, 1616, 30, 770, 34, 4, 1663, 7, 233, 3168, 19, 14, 22, 35, 321, 20]",1
"[1, 261, 4, 973, 18, 14, 22, 16, 5481, 572, 21836, 2065, 5, 827, 8130, 1091, 4, 489, 7, 4, 487, 16, 38, 338, 15, 12, 62, 30, 1167, 18, 101, 284, 42, 167, 8, 97, 14, 22, 290, 149, 10, 10, 61, 322, 5, 13, 872, 15, 4, 282, 75, 296, 4, 436, 22, 16, 15, 12, 16, 40, 6, 1374, 3526, 5, 12, 16, 220, 1167, 8, 471, 245, 12, 203, 28, 77, 15, 75, 3205, 15, 4, 749, 62, 853, 97, 410, 1734, 5, 15, 75, 62, 30, 502, 8, 25273, 49, 1217, 39, 14, 781, 472, 14, 122, 24, 593, 10, 10, 7, 265, 4, 311, 203, 28, 77, 502, 8, 97, 281, 7, 14, 3660, 787, 6, 1109, 8, 4, 11404, 7, 4, 406, 1224, 8, 97, 281, 7, 4, 1755, 4, 927, 190, 122, 164, 8, 32476, 14, 12238, 359, 75, 306, 8, 28, 18, 1556, 1217, 10, 10, 12, 16, 1734, 15, 148, 574, 71, 331, 170, 143, 4, 7094, 7, 68, 5489, 16330, 5, 15, 101, 16528, 1797, 18, 4, 105, 42, 4, 65, 16, 345, 5449, 42, 701, 2975, 10, 10, 472, 93, 18, 248, 102, 28, 468, 8, 30334, 120, 4, 153, 3145, 14384, 6, 749, 8, 4, 311, 203, 8, 28, 77, 4, 4101, 602, 7, 4, 927, 11, 4, 501, 984, 251, 927, 5, 1180, 306, 9273, 8, 68, 311, 12655, 4167, 23, 12998, 178, 8, 789, 6858, 143, 4, 11053, 4593, 63, 186, 8, 30, 4, 64, 282, 102, 141, 17, 8402, 3337, 26, 93]",0
"[1, 54, 29, 5635, 2139, 988, 6786, 17, 3053, 312, 5941, 29264, 8408, 7024, 17, 2130, 3228, 122, 24, 339, 6, 881, 15, 16, 78438, 11, 12545, 387, 584, 1570, 14, 619, 22, 47, 436, 139, 5671, 39, 4, 204, 19, 111, 7, 4, 696, 177, 5686, 68, 555, 894, 36, 71, 351, 151, 112, 922, 122, 24, 306, 8, 551, 8, 4, 167, 885, 15, 4, 1880, 5, 1649, 11, 4, 978, 16599, 39, 6786, 122, 24, 306, 1014, 56, 99, 46761, 1553, 24, 60, 55606, 71124, 1118, 70, 5744, 14, 781, 10, 10, 75, 1150, 199, 4, 204, 5, 4, 1034, 899, 689, 381, 25617, 1229, 16, 196, 825, 5, 32, 15, 16, 317, 16, 11794, 6247, 15, 122, 24, 570, 443, 11794, 151, 103, 19752, 187, 4, 3707, 231, 49, 4965, 3672, 29, 4529, 56, 27, 611, 11082, 761, 18, 6, 251, 4987, 17, 58011, 7, 10274, 13811, 174, 6, 478, 177, 16, 387, 180, 23, 15, 899, 1446, 323, 781, 1079, 99, 4, 7178, 2310, 381, 518, 12, 9, 128, 8, 4979, 137, 25, 71, 131, 1404, 208, 103, 1110, 7, 4, 3617, 7133]",0
"[1, 78, 538, 14, 20, 9, 147, 595, 78, 3289, 18, 31, 155, 36, 610, 38, 1214, 13, 197, 14, 16, 4, 4754, 3254, 4, 2183, 26, 184, 76, 3506, 31, 173, 7, 4, 20, 29, 1291, 656, 27, 2563, 46, 23, 6, 2054, 80, 97, 27, 113, 128, 13, 3030, 124, 4, 973, 167, 5, 48, 29, 16, 312, 88, 4, 116, 60, 39, 4, 1473, 16, 3797, 6, 5008, 136, 11, 14, 20, 60, 2067, 14, 20, 556, 4, 274, 4, 274, 16, 87, 13, 545, 81, 24, 386, 14, 20, 24, 60, 18, 4965, 4935, 10, 10, 52, 538, 13, 92, 124, 51, 13, 70, 135, 66, 50, 9, 49, 836, 531, 15, 79, 25, 170, 21, 36, 26, 946, 324, 180, 34, 4, 78, 3410, 157, 5, 116, 10, 10, 61, 6843, 81, 24, 106]",0
"[1, 6, 542, 755, 21, 127, 24, 3157, 4, 2845, 7, 4, 204, 6, 4041, 2979, 6297, 3249, 7989, 162, 8681, 11, 661, 8, 1504, 27, 205, 667, 2816, 34, 4, 2144, 131, 4278, 880, 21, 20, 186, 55, 3028, 11, 3850, 101, 486, 9, 24, 7, 4, 163, 243, 964, 1187, 186, 8, 28, 4, 489, 7, 6, 12907, 5, 33, 211, 3249, 9, 96, 120, 4, 350, 14, 20, 9, 44, 6, 229, 112, 19878, 159, 170, 8, 4, 268, 14, 144, 28, 575, 8, 14, 229]",0
"[1, 45, 397, 433, 4, 201, 9, 23, 6, 622, 180, 809, 4, 86, 107, 755, 71, 3472, 5, 39, 95, 23, 75, 28, 110, 6, 67008, 7, 66, 66, 394, 102, 670, 8409, 408, 160, 87, 239, 17, 2281, 21, 4, 360, 7, 4, 177, 191, 511, 4, 65, 9, 2676, 260, 4674, 4, 960, 3668, 7, 4, 1726, 201, 659, 4, 2495, 1306, 7, 2281, 7840, 1861, 280, 174, 14, 58, 4, 17043, 2748, 9, 3347, 143, 4, 2765, 330, 7, 15158, 9811, 506, 27, 3424, 9, 8, 30, 1447, 174, 83, 4, 147, 182, 4, 64, 31, 37, 70, 570, 2281, 9, 27, 351, 452, 21, 70, 2676, 879, 41, 1103, 11, 58, 8, 607, 41, 205, 492, 808, 46, 4, 86, 289, 717, 4, 375, 289, 95, 106, 4, 236, 31]",0
"[1, 45, 6, 902, 15, 14, 418, 7, 157, 286, 9627, 17, 6, 418, 7, 157, 12, 47, 285, 6, 1379, 22, 215, 28, 6, 622, 1379, 2301, 1339, 354, 7, 175, 284, 574, 5, 6, 36737, 21, 87, 458, 10, 10, 54, 13, 219, 4, 20, 13, 697, 12, 144, 30, 6, 9712, 18, 175, 11841, 20]",1
"[1, 14, 9, 4, 64, 20, 13, 28, 126, 110, 15, 47, 14148, 72, 8, 901, 6, 6167, 23, 101, 3077, 2138, 5, 15, 9, 6, 2681, 2590, 39, 294, 37, 1232, 4, 1274, 7, 4, 48157, 1939, 14, 20, 9, 404, 18, 259, 37, 494, 35, 14530, 20, 12, 9, 4170, 7, 383, 5, 567, 18, 463, 13, 264, 15, 14, 20, 9, 2277, 18, 476, 7, 32, 2088, 14, 20, 9, 404, 18, 259, 37, 127, 24, 181, 8, 30, 2176, 5235, 42, 24028, 11, 101, 96, 1473, 100, 714, 1277, 56, 23, 68, 1666, 11, 1011, 7, 4, 248, 137, 4, 362, 106, 14, 20, 92, 30, 866, 190, 48, 25, 76825, 8, 169, 4, 362, 28, 679, 4, 248, 125, 5, 645, 6, 2089, 500, 17, 35, 1158, 37, 3915, 112, 2176, 37, 3915, 285, 39, 4, 4885, 8, 4, 777, 11, 1882, 453, 212, 5, 206, 32, 7, 148, 1158, 183, 15, 4589, 147, 113, 23, 703, 5, 42, 20226, 4, 1546, 14, 20, 47, 164, 8, 1464]",0
"[1, 363, 127, 12, 174, 775, 7, 278, 57, 4858, 146, 252, 4, 927, 71, 23, 142, 85, 74, 13579, 54, 36, 1040, 14, 31, 448, 23, 4, 5596, 13, 197, 15, 14, 62, 30, 6, 163, 20, 21, 48, 25, 26, 24, 56, 23, 4, 2484, 379, 1719, 1181, 95, 490, 717, 91, 7, 4, 710, 486, 11, 14, 20, 138, 437, 129, 58, 25, 70, 870, 23, 6, 10508, 399, 164, 5, 28, 53, 253, 74, 14, 20, 80, 1754, 10, 10]",0
"[1, 13, 447, 21867, 11, 201, 1359, 27, 676, 9, 36840, 11, 4, 77009, 2544, 170, 1370, 864, 45, 6, 378, 7, 493, 26308, 7037, 11, 4, 91, 1755, 5, 27148, 771, 111, 1588, 169, 141, 2003, 1139, 14, 16, 6, 357, 1149, 3435, 2429, 8, 1465, 13, 169, 4, 12796, 23, 58923, 393, 4, 393, 496, 4, 370, 616, 201, 1359, 16, 6, 7513, 2827, 7, 965, 8181, 5, 72834, 2003, 39, 4, 86, 561, 54, 75, 67, 16481, 21867, 15869, 11, 4, 2628, 176, 75, 79, 35, 326, 7, 4, 34217, 307, 1210, 632, 3899, 30, 3427, 58, 19, 18, 4, 375, 378, 7, 634, 54, 75, 67, 90, 3187, 4, 5680, 655, 2212, 668, 19, 27, 2069, 8392, 11, 170, 1370, 75, 28, 1257, 1710, 15, 107, 634, 1084, 19, 134, 29701, 80, 30, 1357, 13956, 13, 28, 1113, 47389, 60, 6, 342, 18, 14, 616, 6797]",0
"[1, 1028, 10, 10, 146, 252, 145, 54, 14, 16, 626, 11, 7553, 12, 16, 76, 2316, 18, 94, 58, 145, 95, 108, 71, 7569, 1785, 8, 1741, 1221, 8, 794, 5, 8668, 4, 65, 133, 6, 132, 1102, 83, 6, 313, 6430, 34, 27, 236, 322, 15, 1131, 6970, 19, 27, 162, 322, 4, 11133, 4111, 256, 34, 2365, 29085, 37, 82, 526, 29, 22, 66, 9, 35, 22404, 109, 29, 214, 6, 5258, 8, 12280, 3081, 36184, 15, 59, 9, 11, 1113, 237, 29, 697, 15, 50, 16, 3939, 297, 11, 4, 86, 5078, 341, 29, 191, 376, 36184, 2555, 51, 575, 38, 29, 497, 8, 2337, 41, 125, 19, 4, 5258, 36184, 75, 82, 169, 46, 219, 41, 846, 783, 1346, 4052, 6, 2646, 7, 1752, 8511, 15, 485, 8, 78656, 40, 111, 1221, 639, 13, 258, 4, 1794, 8, 30, 6, 117, 99, 550, 18, 61, 5181, 21, 48, 25, 40, 550, 1785, 189, 209, 6, 176, 7, 599, 14, 22, 9, 18, 25, 10, 10]",0
"[1, 60, 151, 12, 47, 31, 7, 4, 1273, 1060, 1866, 1847, 14, 22, 9, 61, 514, 7, 3244, 17708, 157, 22595, 47, 15, 489, 15, 9, 1012, 11, 38, 111, 189, 22, 105, 40694, 54, 25, 106, 12, 25, 235, 18, 90, 25, 235, 27, 4185, 4, 18885, 429, 90, 5, 25, 5875, 90, 23, 54, 29, 271, 18, 4546, 60, 151, 29, 21885, 25, 6, 117, 19, 27, 204, 5117, 17, 4, 22, 271, 23, 27, 109, 461, 1579, 240, 2534, 27, 588, 21, 150, 29, 215, 516, 8, 1108, 15, 56, 5, 174, 8, 1108, 15, 31, 56, 5, 174, 129, 2879, 8284, 19, 27, 1357, 17, 12, 271, 180, 94, 7941, 40, 149, 6, 2762, 597, 471, 83, 6, 3102, 60, 48, 4, 1060, 65, 9, 7, 154, 4, 114, 5363, 533, 26, 204, 22595, 1077, 27, 3351, 8, 516, 11, 53, 5, 53, 4412, 771, 6, 902, 14, 31, 218, 1439, 18, 344, 81377]",1
"[1, 8069, 700, 24695, 44, 6, 40228, 50090, 19, 1032, 4297, 8, 3479, 12105, 620, 83, 6, 2019, 7, 3479, 23739, 137, 1386, 33, 5542, 11, 11443, 5, 2507, 880, 257, 31, 7, 98, 143, 117, 2157, 7, 41, 205, 2508, 5558, 6, 131, 1564, 524, 7, 4396, 3940, 1232, 8, 1261, 2812, 102, 8, 297, 11, 21, 14, 2150, 881, 34, 3717, 82022, 5, 1867, 488, 21088, 1481, 35, 18651, 7, 52, 486, 4, 2118, 5, 364, 1871, 1994, 26, 24, 981, 8, 30, 4, 538, 7, 356, 212, 21, 60, 23, 6, 21525, 7848, 651, 4, 431, 9, 2625, 5, 3784, 48, 25, 81, 106, 67, 48, 25, 70, 1582, 89, 76, 14685, 665, 50, 26, 7, 5558, 496, 4, 6939, 7, 41, 4998, 23289, 957, 210, 11, 4, 172, 2720, 5, 6, 701, 31278, 168, 23, 41, 393, 2363, 199, 59, 5, 3479, 71, 73, 1539, 57, 381, 39]",0
"[1, 12, 186, 17, 48, 11, 1067, 1219, 25, 28, 14, 25279, 11248, 8, 3126, 35, 1032, 5682, 15, 739, 11, 196, 1435, 2868, 45, 121, 4, 86, 667, 15608, 67397, 500, 3682, 25, 245, 19, 35, 43005, 4198, 65, 4, 2289, 190, 193, 15, 2518, 5, 485, 25, 180, 4, 4056, 2524, 8, 845, 162, 117, 1031, 42, 993, 1702, 4, 2133, 494, 8, 97, 4, 2661, 9, 417, 4, 22, 4793, 4, 2661, 1407, 3676, 584, 17, 35, 221, 22, 19, 35, 1032, 1009, 11, 4, 655, 319, 14, 2208, 7335, 43, 1266, 50, 5, 1786, 8, 3739, 85, 1409, 7, 926, 4, 927, 5, 907, 95, 485, 25, 143, 51, 47, 8, 30, 49, 7, 4, 91, 1350, 8729, 5, 701, 206, 844, 11, 6196, 137, 4, 2057, 2416, 17, 1380, 39, 4, 86, 102, 4, 162, 23248, 7, 4, 105, 734, 394, 1035, 11, 4, 755, 106, 18, 744, 1911, 24, 18, 933, 197, 10, 10, 470, 46, 7, 158, 17, 10186, 34, 14, 478, 3910]",0
"[1, 6, 55, 491, 5, 2455, 74011, 7, 4, 18802, 5, 3921, 921, 182, 7, 68246, 31, 69622, 154, 232, 15, 166, 27, 86, 2490, 11, 27, 992, 119, 8, 35, 85, 430, 315, 35, 3035, 19, 6, 173, 7, 27, 223, 10, 10, 13, 423, 14, 22, 88, 7, 27, 42480, 788, 5, 52846, 2804, 19, 32, 14, 481, 491, 1969, 5, 1858, 388, 21489, 69, 77, 368, 7, 16791, 11270, 10, 10]",1
"[1, 14, 31, 27906, 145, 8, 4, 504, 7, 4, 11809, 54, 362, 19, 1282, 334, 8, 3261, 46, 562, 68, 5661, 8, 4, 9910, 103, 16852, 68, 1155, 6308, 1908, 12, 161, 551, 51, 16, 23, 4, 268, 4, 117, 362, 62, 870, 143, 12, 5, 4, 194, 362, 62, 2754, 12, 4, 1473, 7, 265, 62, 115, 67, 12, 10, 10, 21, 36, 276, 12, 23, 374, 553, 367, 19, 91, 7, 4, 85, 16538, 364, 352, 503, 189, 1554, 7, 4, 2050, 559, 7, 699, 14, 598, 6416, 5, 4072, 486, 9, 8350, 39, 4801, 9872, 4, 78, 539, 23655, 8, 5220, 338, 60312, 7688, 648, 36, 69, 12, 32929, 11031, 114, 6, 1168, 1656, 269, 8, 297, 558, 1115, 246, 21481, 969, 625, 1369, 11, 4, 24757, 1280, 5981, 18622, 3968, 3491, 9, 115, 1314, 1852, 5, 116, 15, 84357, 33, 1639, 42, 120, 4, 350, 10, 10, 14, 9, 6, 87, 1073, 22, 5683, 129, 5540, 358, 2893, 807, 5, 1702, 8, 900, 10063, 1360, 6159, 11, 192, 144, 25, 42, 129, 5540, 2788, 53, 9218, 722, 14, 22, 9, 82, 1439, 23, 374, 11, 94, 736, 1067, 750, 5083, 2199, 11, 63, 4, 3232, 5, 6175, 7, 4, 1215, 248, 201, 97, 4, 1670, 11904, 18, 25]",0
"[1, 4, 229, 18, 14, 20, 16, 242, 258, 11, 6, 1153, 1871, 1033, 27871, 56, 34, 6, 66, 154, 912, 669, 35, 2374, 22, 19, 835, 3709, 18, 25, 8724, 1532, 9523, 59, 47, 4, 3059, 7, 31, 443, 19179]",0
"[1, 2378, 8, 16420, 9, 6, 176, 7, 183, 21, 12, 9, 600, 7, 4, 1045, 10, 10, 6, 742, 7502, 323, 2196, 1960, 2759, 204, 10, 10, 5, 422, 13, 124, 4, 2857, 18, 4, 20, 9, 160, 20, 21, 17, 230, 17, 363, 271, 14, 203, 4222, 19, 68, 91, 2902, 69482, 14, 2068, 5, 18, 72, 12, 127, 10, 10, 4, 20, 9, 39, 380, 8, 1363, 35, 1557, 2551, 1977, 138, 10, 10, 50, 218, 6, 78, 239, 11, 4, 22, 4, 163, 531, 26, 163, 4, 5057, 531, 26, 5057, 4, 229, 1367, 24, 6, 753, 561, 7, 414, 4, 627, 9, 1476, 5, 422, 307, 5, 12, 152, 20293, 8, 4, 363, 5797, 490, 67, 51, 13, 384, 54, 25, 67, 4, 22, 10, 10, 54, 13, 16, 6, 554, 13, 377, 319, 11536, 18, 4, 22, 14, 22, 435, 467, 4, 9959, 103, 24, 15682, 76, 33, 4, 953, 1052, 5, 218, 60, 6, 1215, 356, 4, 282, 138, 9379, 241, 9, 110, 17, 3472, 34, 856, 20, 5958, 9, 88, 36, 26, 343, 8, 319, 9379, 241, 48, 598, 17, 204, 5, 163, 17, 14, 71, 14325, 46, 17, 400, 17, 3285, 1431, 1328, 7, 590, 830, 4, 1360, 585, 62, 30, 6, 76, 23717, 273, 10, 10, 54, 33305, 135, 36, 92, 97, 8318, 40, 36, 343, 8, 33305, 161, 67, 2378, 8, 16420, 10, 10, 6, 253, 2387, 991, 7, 8073, 212, 15, 3055, 8, 8983, 31, 7, 61, 7482]",1
"[1, 73, 637, 30, 1202, 12, 9, 24, 618, 6, 7779, 21, 25, 2488, 79, 6, 7779, 175, 1269, 11, 192, 25, 100, 67, 4989, 40060, 7, 24, 209, 61, 577, 3510, 1845, 6047, 11, 14, 20, 190, 17, 91, 1581, 102, 140, 14, 31, 16, 6, 73, 1581, 31, 73, 2400, 5, 73, 224, 10509, 15406, 17, 644, 4833, 8, 22575, 27, 15335, 21, 32, 409, 26, 7687, 4886, 38, 44, 63567, 9209, 219, 41, 103, 6, 196, 58, 21, 59, 1481, 416, 101, 7, 41, 1698, 11, 192, 59, 47, 2566, 76, 128, 15, 54, 13, 236, 219, 41, 160, 31, 7, 4, 2859, 381, 15, 306, 8, 2306, 53, 307, 17, 36, 559, 10, 10, 32, 11, 32, 6, 327, 106]",1
